text,label,prediction,cleaned_prediction
"Let's be fair: there are no RULES for scriptwriting, so I won't say the movie SHOULD be something other than it is. I'll just state my opinion. OK, I really liked the script, the way things are told and characters are introduced. However, I think when a play is adapted to the silver screen, it could maybe try and fit this other media. Since this movie was directed by João Falcão, the same man who directed the play, it's not too much of a surprise that the film turned out a bit too theatrical. It's the man's first movie, for cryin' out-loud! What I'm saying is, there are parts in the film - like the city of Nordestina, which slightly resembles the set of ""Hoje é Dia de Maria"" - that feel like we're not at a movie theater. We're at the theater! Lines are spoken too formally, characters are moving choreographically, and the lightening is clearly meant for a stage. Sure, maybe that was the intention, but that's been done. On stage. Wonderful things have been made when adapting a play into a movie - the beautiful ""Closer"", for instance. When I went to see this one, though, I didn't feel like I was watching a movie. But overall, it was a good one, worth watching. It's a nice love story, funny at times and sad at others. My vote is a 7.",1,Mixed.,mixed
"1930's comedy mystery about ""The Crooked Circle"" a band of hooded crooks who set about plotting the murder of some one who swore to oppose them. Enjoyable but really unremarkable little film, the movie works simply because the cast headed by Zazu Pitts and James Gleason (both of whom would later appear together in a couple of Hildegarde Withers films after Edna Mae Oliver dropped out of that series) and supported by a great cast of actors and actresses you know but may not know the name of (I don't hence the lack naming). A breezy hour long romp, the movie doesn't make a great deal of sense with mistaken identity, secret passages, ghostly music and people not being who they seem. Its the perfect thing for a dark and stormy night or a late night viewing when one is nostalgic for the late late show.",1,Neutral,neutral
"In my opinion, this film has wonderful lighting and even better photography. Too bad the story is not all that good and Mr. Cage sometimes loses his accent. But two thumbs up for lighting and the DP!",1,Neutral,neutral
"There's no point in comparing this with the original series. Though different in look and content, both are true to the original idea. That is, an SF/horror anthology series. Due to indifferent scheduling in Australia, I've only managed to catch a small number of episodes spread over the first few seasons. The very first episode really did give me the creeps (nightmares at my age ...!) but a number of others did fall flat; generally when the stories moved into horror realms and away from SF. I only hope the DVDs reach us eventually.",1,Neutral,neutral
"i saw this before 'bubba ho-tep' at the fantasia film festival in montreal. everything about it is either tipping the hat to (or completely ripping off) tim burton. i enjoyed it nonetheless, even if it is extremely derivative. what most impressed me was the quality of the visuals given the obvious shoe-string budget. the set design and the props were inventive and original, although the script definitely was not.",1,Neutral.,neutral
"Dr. Paul Flanner (Richard Gere), a successful surgeon, has his wife leave him, his son (an uncredited James Franco) not respect him and looses a patient he's operating on. Adrienne Willis (Diane Lane) has two children and discovers her husband has cheated on her. They both need to get away. She watches over a beautiful oceanside inn in Rodanthe at the same time he books a room. They're all alone together. You can pretty much figure out the rest.<br /><br />This is what's known as a weepie or a woman's film. It's beautifully shot with a romantic setting and lots of quiet scenes. There's tragedy, romance, more tragedy and an uplifting ending (sort of). The great acting by Gere and Lane helps disguise the fact that this film isn't really about much. Every single bit of the plot is predictable. I rolled my eyes a lot at some of the events. Also it's far too short--I didn't believe the romance between Gere and Lane for a second. If comes out of nowhere and moves VERY quickly. Still the movie does work. The inn itself is absolutely gorgeous and I was in tears by the end along with most of the audience. So it's a predictable but gorgeous movie with some wonderful acting. It doesn't deserve all the criticism it's getting. I give it a 7.",1,Mixed.,mixed
"I am a guy, so i was very hesitant to watch the movie because i know that Richard Gear likes to be in tear jerker movies. I would rather watch action/adventure/sci fi. I was right, the movie is definitely a tear jerker. Diane tended to over act a few times, as did richard, but they brought it around and made it work. The daughter was a suppressed teen with huge attitude, so you started out hating her. The movie is way too predictable, but for entertainment purposes, it was a masterpiece. Go rent it, see if you don't shed a tear.lol If you like the notebook, you will love this one. The beach scenes were immaculately shot. even though the hurricane scenes were a little off sequence, it was still a bit panicy to watch them react to it.",1,Mixed.,mixed
"If you expect that this movie is full of action and grabbing you from the start then don't watch it. But if you like those kind of meditative movies which stick in your mind for a while, until you get the details, then you will love it. Now don't get me wrong there is action and there are things going on just not in the usual way. <br /><br />Basically the plot is in a post-apocalyptic world where anyone fights in his (or their) way for survival. In this fight they lost the ability to speak... I don't want to write more to not spoil the movie for you, but trust me if you like SF-authors like Lem or Capec or even some from Orson Scott Card you will love this movie.",1,Neutral,neutral
"When the trailer for Accepted first came up, many people began to get excited about seeing it... really excited. Who could blame them, it looked like fun. But that's exactly the thing. People went into Accepted looking for a good movie, but if you think about it, Accepted isn't the type of film destined to be a good movie. It's meant to be a film that pleases its crowd without too much effort being given. That being said, for those of you who expected a great film, you need to think about what could be made of a comedy like this one. Think that, and you will truly enjoy the film (because you'll rid yourself of your idea that the movie will be fantastic.) BOTTOM LINE: Watch the movie, and have fun, but don't look for anything groundbreaking.",1,Neutral,neutral
"Another go round with the monkey king going west....sort of.<br /><br />Beginning in the middle of some action the movie just goes from the first frame onward.<br /><br />A monk and his three disciples go to a town to get the sacred suras that will bring peace to the world once they are translated and spoken to the world.But an evil force has intervened and kidnapped all of the children of the town. The evil force wants the monk because if you eat him you will live forever. The retainers battle the forces of darkness before forcibly sending the monk off for safety (The monk thinks he can win simply by reasoning with the bad guys). The monk ends up with a bunch of lizard imps who plan at some point eating him... however the bad guys arrive and he's off an odyssey with the ugliest of the lot.<br /><br />Can a movie that starts off the rails go off the rails? Don't get me wrong I really liked this movie but its so scatter shot and all over the place that plot and logic simply fall away as some scenes simply pick up mid action with no way of knowing how we got there (The final battle to rescue the disciples is completely out of left field). This is one of the messiest movies I've seen in a while, but it made me laugh and smile like no get out. The movie starts and you have no idea where things are and then whats on screen is either interesting or funny and you just go with it. How do we get from thing to thing is often beyond me. Its full of odd asides and strange references as we go from heaven to the ocean to space to the rib cage of some mythic beast to god knows where. This movie floats all over the place which helps keep it fun since you don't know where it will end up (and is the reason""m keeping details to a minimum) And its funny. Very very funny at times.<br /><br />And the action is very good, even if a good chunk of it is unabashed CGI animation (which provides for some cool images, the golden staff, the spider attack formation, the angel in flight...) And its very touching. Action and comedy aside this is actually a wonderful love story. Its the story of an ugly imp and a monk who end up falling in love (and having other complications). Its a interesting look at the nature of love and what is true love. You will be moved.<br /><br />However much I enjoyed it I was still annoyed by its scatter shot construction. The films inability to hold its ideas together and to tell a complete story really hurts the film and takes away from the enjoyment every time we get to a bump in the road. the bumps take you out of the movie itself and make you realize how much is being cribbed from other sources.<br /><br />Absolutely worth seeing since it does have many choice moments, just be prepared for some bumps and you'll have a good time.",1,Mixed.,mixed
"**1/2 Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton and Jon Abrahams. Directed by Jaume Collet-Serra.<br /><br />Yet another classic horror film remade with dunder-headed teenage acting despite grizzly and creative deaths. Based on the 1953 Vincent Price film House of Wax where a maniac kills unsuspecting teenage hooligans and turns them into priceless wax figures. Still with the fantastic set design to make the whole house into wax the movie is a typical classic horror remake like Tobe Hooper's 1974 classic Texas Chainsaw Massacre later remade, despite creativity and so-so acting the movie was still just a gore picture. Director Serra showed mild enthusiasm with his directing but still worth watching. My final rating 7/10.",1,Neutral,neutral
"""Back in the Day"" is an interesting, but flawed effort. Ja Rule stars as Reggie Cooper, a honest but sad man trying to cope with the death of his father. He meets his old friend J-Bone (Ving Rhames) who tries to force Reggie into a life of crime. Reggie also falls in love with Alica (Tatyana Ali) who is the preacher's daughter. Now he has to choose: Love Or Crime.<br /><br />Ja Rule does a competent job as Reggie. At least he's trying to act. Ving Rhames is perfect as J-Bone. He brings a lot of energy and menace into the role. Joe Morton as the preacher is his usual excellent self, but he doesn't do much. The same problem for Giancarlo Esposito as Reggie's Dad. He needed more screen time. I don't want to say this, but Pam Grier is pretty awful as Mrs. Cooper. She overacts every scene and brings the movie down. Tia Carrere and Frank Langella are in it but don't do anything substantial for the plot.<br /><br />In the end: You should see it for the skilled performances of Ving Rhames and Joe Morton and the grittiness of the writing and directing.",1,Mixed.,mixed
"The first Disney animated film without the strong involvement of Disney himself, this film suffers from the fact that the story is not particularly original or interesting (this is, I believe, the only animated Disney film since the 1940's which is NOT based on an earlier book or other work, but is rather an original story). As others have noted, the plot is essentially a cross between the romance in Lady and the Tramp and the kidnapping/journey home story in 101 Dalmatians.<br /><br />But to overcome this flaw, the filmmakers have successfully used many of the better features of most of the Disney animated films of the previous 10-15 years: Phil Harris (from The Jungle Book) voicing one of the main characters, follows his duet with Louis Prima in the previous film with another here with Scatman Crothers. The quality visual look of this film is virtually carried over from ""Dalmatians"" (with some nice nods to French Impressionism, it appears), and the villain here (the butler) is strongly reminiscent of the henchmen in that film as well. (This is probably one of Disney's least memorable villains.) The main story goes back and forth between the cats, and the butler's ongoing difficulties with two rural hound dogs (with great voice work by Pat Buttram and George ""Goober"" Lindsey""). The various animal characters are similarly familiar to those who have seen ""Tramp"" and ""Dalmatians."" The cats' owner, while bearing a striking visual resemblance to the wicked stepmother in Sleeping Beauty, bears none of that character's nasty traits and comes across as very warm and generous.<br /><br />The real strength of the film is the voice work; after first going toward the use of mostly familiar actors in The Jungle Book, the tactic is continued strongly here with Disney veterans Harris and Sterling Holloway from The Jungle Book, and Eva Gabor (who would do a very similar character in the later film The Rescuers), as well as Crothers and Nancy Kulp. All are excellent here, particularly Harris and Gabor in the leads. The character animation is as excellent as one would expect, showing a variety of emotions well.<br /><br />Smaller children may be upset by a few brief episodes (an escape from the path of a speeding train, a near-drowning by one of the children), but these are not presented in a particularly frightening or dark manner and are over very quickly. Overall, there's very little of the type of more frightening scenes found in many other Disney classics.<br /><br />One minor oddity is the way some visual aspects of 60's culture are depicted among the jazz-performing cats in supposedly 1910 Paris; one can't help but wonder why the story wasn't set solidly in the present, other than the great deal Paris had changed much of its appearance in the intervening time. It really would have made more sense that way.<br /><br />The songs, while being pleasant and sometimes very enjoyably performed, are not particularly memorable. Nonetheless, the general energy applied here, the excellent voice work and fine animation all contribute to overcome the relatively few and minor weaknesses. Far from the greatness of classic ""10""s such as Pinocchio or Aladdin, and not quite up to the ""9""s one might give to Sleeping Beauty or 101 Dalmatians, this is probably a rather marginal 8 of 10; perhaps a 7.",1,Neutral,neutral
"Plot in a nutshell - Duchess (voice of Eva Gabor) is the well polished single mother cat of three little kittens. When their owner, the wealthy elderly woman known as Madame Adelaide, realizes that her time is running out she decides to write up her will, leaving everything she has to her cats, which will then go to her butler Edgar when the cats pass on. Edgar overhears this and is deeply offended by the idea that the cats would get everything before him, and plots to destroy Duchess and her kittens; he drops sleeping pills in their supper one night and then leaves them stranded in the French countryside. Out of their element, Duchess and her kittens befriend a street smart stray cat known as Thomas O'Malley (voice of Phil Harris who did the voice of the big bear Balloo in the Jungle Book); after making a pass at Duchess, unaware that she is a single mother, O'Malley decides to escort them back home, with Duchess genuinely falling for O'Malley as the usual codependent surrogate family bond develops; chaos and mayhem ensues, culminating in a violent clash between O'Malley, his brother cats from the streets and Edgar. Also features appearances by British geese, American southern hound dogs (what they were doing in France is anyone's guess), a mouse who sounds a lot like the rabbit from ""Alice In Wonderland"" (he was in fact voiced by the same guy who voiced Winnie the Pooh) and a horse. <br /><br />Sometimes slow paced but still enjoyable Disney venture. Features the memorable ""Everybody Wants To Be A Cat"" musical piece sung by the late Scatman Crothers (better known to 1980s fans as the voice of Jazz on Transformers). Of course, if this was being made now, it would probably be a dark social commentary on class division represented by the divide between well bred & well fed Duchess and the street born O'Malley.",1,Neutral,neutral
"Walt Disney's 20th animated feature was the last one to be greenlighted by the great man himself (he died in late 1966) and is not generally considered to be among their very best output. The main problem is that, on the surface, the film seems merely to be the feline version of either LADY AND THE TRAMP (1955) or 101 DALMATIONS (1961) both of which are certainly more beloved by fans Even so, being both an animation and cat lover, I dug this reasonably bouncy concoction in which a pampered female cat (voiced by Eva Gabor) and her three little kittens are thrown out onto the streets of Paris by a wealthy lady (Hermione Baddeley)'s greedy butler. Luckily, they meet a streetwise alley cat (Phil Harris) who guides them on the journey back and are further aided along the way by a feline jazz band (led by Scatman Crothers) and two helpful and amiably dopey dogs; meanwhile at home, Edgar the butler celebrates his supposed inheritance and the mouse and the horse do their bit to help their fellow feline pets. Legendary entertainer Maurice Chevalier was whisked back from retirement to sing the title song (which includes a verse in French) and Scatman's band indulge in a breezy number ""Ev'rybody Wants To Be A Cat"".",1,Neutral.,neutral
"Following the release of 'Snow White and the Seven Dwarfs (1937),' Walt Disney Productions has continued to produce quality animated feature-length children's film, many of which I still haven't had the pleasure of seeing. 'The AristoCats (1970),' directed by Wolfgang Reitherman, was the twentieth film in Disney's official canon, and is a romantic musical comedy revolving around a family of aristocratic cats living in Paris, France in 1910. In the mansion of the elderly Madame Adelaide Bonfamille (voiced by Hermione Baddeley), her loving feline pets  including Duchess (Eva Gabor) and her three young kittens  are the most important residents. When the bumbling butler, Edgar (Roddy Maude-Roxby), learns that the cats stand to inherit the old lady's entire fortune, he sets about disposing of the pets, dumping them in the countryside far from the big city. Lost and confused, Duchess and her children strike up an acquaintance with a sweet-talking alley cat, Thomas O'Malley (Phil Harris), who agrees to show them the way home.<br /><br />Animation-wise, 'The AristoCats' isn't anything particularly notable, with much earlier Disney films such as 'Snow White' and 'Fantasia (1940),' demonstrating a similar, or even superior, visual style. However, the story is interesting and exciting  particularly for younger audiences, I'll wager  and the musical numbers {which I wish were more numerous} are terrific. For the sake of trivia, I'll name my two favourite songs as ""Thomas O'Malley Cat"" and ""Ev'rybody Wants to Be a Cat,"" the latter of which is a psychedelic throwback to the late 60s, with a swinging jazz band and delirious flashing colours, led by a trendy feline called the Scat Cat (Scatman Crothers). The family's journey back to Paris is eventful and adventurous, and we meet such friendly characters as Amelia and Abigail Gabble {two talkative geese}, Uncle Waldo {the pair's drunken relative}, Georges Hautecourt {Madam Bonfamille's ancient but sprightly lawyer} and Napoleon and Lafayette {two dim-witted hound dogs with a hunger for the butler's rump}.",1,Neutral,neutral
"I have seen this movie only once, several years ago. But I remember liking it a lot.<br /><br />**Spoilers ahead** An old famous opera singer is retired and she decides to give all the money she has to her cats. Her butler hears this and plots to get rid of the cats so he can have the fortune. He puts knockout drops in their milk. When they wake up, they find themselves miles away. They must journey back to their house before it is too late. With the help of an independent-minded tomcat and other animal accomplices, while evading the butler and foiling his plan.<br /><br />Could have been better, but it also could have been a lot worse.<br /><br />My Score: 7/10.",1,Neutral.,neutral
"I thought the movie was good, but I like to read the real story behind the ""based on a true story"" movies. Does anyone know the names and locations of the real characters the movie is based on? I have done a complete internet search and cannot find any information on this case. All I get is the movie information and the fact that it is based on a ""true story."" I find it hard to believe that a judge would change his sentence rendered immediately in the courtroom, even after such a heartfelt speech by the brother (gorgeous John Corbett), but overall the story was very gripping. Anyway, if anyone knows the real ""real story"", I would appreciate you sharing it!",1,Neutral,neutral
"Contains Spoiler The movie is a good action/comedy but i don't know if the director cut too many parts but it seems that the bad guy die too fast. The end of the movie come, the bad guy dies and that's it.<br /><br />The special effects are good and i don't regret paying to see it at the theatre.",1,Neutral,neutral
"""Showtime"" falls somewhere north of what some critics have been saying, and a little south of what I expected months ago when I first heard about Eddie Murphy and Robert Di Niro teaming up for a comedy. Overall, it was pretty good! As ""real life"" crime or cops go-- and plot, for that matter-- it is pretty illogical, but DUH--- this is a comedy. Also, while the special effects, chases, aerial shots, and skyscrapers blowing up were present but lower key than a Schwartzenegger movie, I found it a bit tiresome and overdone. 9/11 sensibilities aside, for myself, all that pyro-techno hyper-effect stuff had been getting really old these past few years. It seemed a lame substitute for characterization, story, and engaging emotions. I hope the lesser quantity of it in ""Showtime"" is an indicator of a trend in Hollywood. A trend downwards, of less use of the silly, less use of the exploding building.<br /><br />Di Niro and Murphy are two of my favorites. Their screen presence and charisma-- and even their character depth-- have been ""a joy to behold"" for many years. That can't be dismissed here--- they are engaging actors, and entertaining and appealing in this movie. I can't put my finger on it, but perhaps the explosions, the excessive FX, and all of that diminished the final product??? Perhaps, or perhaps it was something else, or a combination of factors that gives one the sense that the movie didn't achieve its highest potential. Whatever it was, ""Showtime"" was entertaining-- I probably will buy the DVD when it comes out-- but I had the vibe that it nonetheless wasn't all it could have been. At least not all I had hoped for.<br /><br />Very good movie, but not a great movie. I gave it an 8 out of 10.",1,Mixed.,mixed
"It's Showtime! Showtime is simply a bump in Eddie Murphy and Robert DeNiro's careers. It's an entertaining movie and a guilty pleasure but not quite up to the actors' standards, especially not Robert's. Showtime is directed by Tom Dey and features some small roles from guys like William Shatner and Mos Def.<br /><br />Showtime is about two very different cops, Mitch Preston (DeNiro) and Trey Sellars (Murphy). One takes work seriously in a low profile, quiet manner while the other is more easy-going and wants to have more fun than felons in his back seat. They are both after the same felons behind a huge caper of televisions, VCRs, etc. They then cross paths and a TV station wants a new reality TV show so they fight crime while they are on TV. Mitch hates the publicity while Trey loves it with his line, ""It's Showtime!"" Their TV antics and methods are shown on TV and they are the new ""Cops"" show. The fun begins.<br /><br />Overall, Showtime is a fun action comedy. A good film but not quite up to the actors' expectations and standards. However, it's rolls along as it treads and parodies reality TV shows. A good break from shows like Cops. Truly at the end, just a guilty pleasure.<br /><br />My Rating: 7/10<br /><br />Eliason A.",1,Neutral.,neutral
"This film is not really a remake of the 1949 O'Brien film (which is excellent). It borrows the main premise--a man has been poisoned and spends the rest of the film trying to find his killer. But I like that the writers chose an English professor, instead of a private dick, as the protagonist. The plot is also quite original. In general, the film moves along fast enough to keep you awake. But what mars this film is a strange dated quality about it (probably due to the horrendous 80's original music score)combined with an affected ""noir"" feel. Dennis Quaid grins inexplicably throughout the whole film at odd moments, but he's still compelling in a general way. Meg Ryan is fine as the student helper/love interest. When the film gets sort of bad is when Dex (the prof) meets the British bodyguard/chauffeur and their duels are pretty laughable. The bodyguard works for the rich widow (played by lovely Charlotte Rampling), but those scenes are too self-consciously ""noir"" to help the film along, even though the family ""plot line"" is rather interesting. Dex also keeps showing up at the same place and finding this bodyguard, which is rather coincidental. In the latter part of the film,a man is shot by a window, and from the outside you see him jump out of it--that was pretty bad direction. But aside from some of these obvious flaws, I think it still holds OK. I certainly didn't predict the ending, so that was good--there is a twist, and although some posters here think they were misled, I thought it was a fine and believable ending. Dennis Quaid, with his weird smirks and black eyes, is more likable in The Right Stuff, Great Balls of Fire, Inner Space, and Cold Creek Manor. But here as Dex, he's supposed to be somewhat of a jerk, so he did fine. Fairly decent movie.",1,Neutral,neutral
"Oh I remember watching this show at 4:00 p.m. during my junior high days. It was not a pleasant experience because I remember watching it when I made my homework.<br /><br />Still, the show caught my attention when Alex displayed her special powers and dealt with the typical junior high problems.<br /><br />But the show wasn't all about adventures and special powers; it was more of an educational effort for a younger audience in order to get more interested in school and biology overall.<br /><br />The lead actress (can't remember her name and I'm too lazy to copy and paste from the main details) delivered a fantastic performance. She made the show watchable.<br /><br />They just don't make shows like this one anymore...",1,Neutral,neutral
"First of all, around the time I wrote this comment, I had already read what kittiwake-1 had written about this game and was confused. This is a video game and not an actual movie. I mean, I myself would choose a good Deniro movie or playing a video game any day. But, dude, what are you talking about? Now that I have that out of the way, let's move on, shall we? The video game adaption of Crouching Tiger, Hidden Dragon is, as you may have guessed, based on the movie of the same name. What's stranger is that this was released three years after the film was released. Whether that's due to a slow development time or just plain laziness, no one really knows. At least, I don't.<br /><br />The game allows the player to play as the four main characters of the movie: Jen, Shu Lien, Li-Mu-Bi, and Dark Cloud (Whose story is a secret bonus that is unlocked for separate gameplay.) All four of these characters have fighting styles based on how they fought in the movie. However, the real eye candy is the evasion moves that allow each character to avoid the blows of an enemy's attack in the most impossible and gravity defying ways that were first showcased in the movie.<br /><br />The story is obviously based on the story told in the movie. The story in the game is told using CG movies and spoken in a subtitled Mandarin language (A nice little touch, considering I preferred the foreign language track of the film over the dubbed one.) The story goes to expand on what might've happened to the other characters during the film and even (No real surprise since pretty much all video game movie adaptions have done this) alters what officially happened in the movie to make the game have more action. I never thought Jade Fox would go so far as to actually go and get hired goons.<br /><br />The real bonus for the story is the ability to decide how the game ends. What if Jen had all the ingredients to cure Li-Mu-Bi in her possession? What if Jen had not gotten back her comb? What if Li-Mu-Bi had not gotten the green destiny back for the second time? Your actions will decide the outcome of these scenarios and the destiny of the characters in this game. This is truly the best feature of the game.<br /><br />Yet, for all it's strengths, it also showcases some flaws. The enemies often tend to become a nuisance after a while and the camera angle tends to be fixed on the most unhelpful of spots. Not even the special features (Which are unlocked after beating the game) are good enough to even forgive such hardships that are forced upon the player.<br /><br />If you loved the movie, you may enjoy the game. However, this game is the only way you're going to be able to immerse yourself into a playable version of such a beautiful and amazing movie.<br /><br />Of course, you could have just picked a Deniro movie instead.",1,Neutral,neutral
"This movie could be a bit boring for some people, but I find this film<br /><br />very interesting in terms of an attempt to reveal a tradition.<br /><br />The director, Lim, has made two films about traditional music in Korea before this film. The film before this one was showing the music throughout the film, and this film is trying to achieve similar things by having backgrounds in the movie just like a painting.<br /><br />Another thing is that, the story is written by both director and a philosopher, Kim who is well known scholar in Korea (holding a lot of degrees - including doctor at Havard) I'm not saying that educated people make better films but that philosopher is an expert in traditional culture in Korea, so it gives more credit on this film.",1,Neutral,neutral
"I just wanted to say that. I love Gheorghe Muresan, so I automatically loved this movie. Everything else about it was so-so... Billy Crystal is a good actor, even if he is annoying. But the thing that made this movie was- at least, for a basketball fan- seeing Gheorghe Muresan act.",1,Neutral.,neutral
"I'm warning you -- this movie is not scary. If you're a horror movie fan, especially a Child's Play fan, you'll think it's incredibly funny, but you won't be scared. It's not a bad movie, but it's not scary.",1,Neutral.,neutral
"This all-but-ignored masterpiece is about the Monkees becoming aware that they are fictional characters in a movie (Head), and that everything they do or say had already been written in an (unseen) script they seem to be following. Head was written by Jack Nicholson, Rafelson, and Peter Tork during a three-day LSD trip in a suite at an expensive Hollywood hotel. The other three Monkees only acted in it.<br /><br />They fight this every way they can by doing things not in the script. They deliberately flub their lines, walk off sets, tear up scenery, punch other actors for no reason; and ultimately, commit suicide by jumping off a bridge. <br /><br />For instance, in the rapid flashes of a psychedelic party scene, if you watch frame-by-frame, you can see Rafelson sitting next to the camera and cameraman, very deliberately shooting into a mirror. He is revealing that the party is actually fake and is being shot in a studio with actors who suddenly drop out of character and walk away in the middle of a conversation when the Director yells ""cut!""<br /><br />The Monkees, however, never drop out of character because those characters are also who they really are. That ends up being the core of the Revelation soon to come.<br /><br />At every turn, they realize their increasingly-bizarre actions were exactly what they were supposed to do in the scripted film they can't escape being in. You say they went crazy and walked through the sky (which turns out to be painted on paper and hung from the ceiling as the set's background)? No problem! Hey, hey, they're the Monkees, and those wacky guys just keep monkeying around! <br /><br />In the end, even their deaths did not set them free. That was how the movie was supposed to end, and their motionless, waterlogged bodies are fished out of the river, put in another box, and stacked in a film studio warehouse until the characters are needed again for another studio production.<br /><br />This is made all the more poignant by the fact that the Monkees really ARE fictional characters who forced themselves into the real world. They did it through the power of their music.<br /><br />Ironically, near the end, Peter Tork has what he rightly sees as a hugely profound revelation that solves their problem, but unfortunately, no one listens. <br /><br />Peter realizes: ""It doesn't MATTER if we're in the box (the film)"". He means that it doesn't matter if will is free or illusory, and that ""the only important thing is that you just let the present moment occur and occur... You need to just let 'now' HAPPEN, as it happens"", without analyzing or evaluating or judging whether the experience is ""valid"" by some abstract definition.<br /><br />When you can't even tell the difference, will being free or not doesn't matter--tying to figure out if you are the ""real"" you is just a pointless waste of time.<br /><br />I saw this film at a very important time in my life. I was trying to figure out how to escape being just ""that geeky, creepy nerd girl"" by thinking about it intensely instead of just having fun (i.e., sex) like everyone else did. But the revelation in Head broke my self-imposed recursive trap and helped me more than Rafelson or Nicholson or Tork will ever know.<br /><br />For decades, I've watched ""Head"" and wished I could thank Pete.<br /><br />Was this a good movie?<br /><br />Uhh, how about, like...<br /><br />==< YES >==",1,YES,yes
"I never thought I'd say this about a biopic, but there is a near over-abundance of characterization (especially concerning Kenji Miyazawa's emotions) and too little on the literal occurrences in his life--by the end, I'm not sure if he dies (he's supposed to), or if his sister finally dies (she's supposed to), or if the director spent a little too much time on the Galactic Railroad (that's an inside joke, in case you missed it--Miyazawa wrote a children's book called Night on the Galactic Railroad). However, this glimpse inside the mind of a writer who ""sketched poetry and fairy tales from his imagination"" is very intelligent, creative, entertaining, and emotionally powerful.<br /><br />All this despite the fact that everyone is animated as animals (like in many of Miyazawa's stories).<br /><br />Some of the visuals are truly astounding, especially considering that it was a made for TV movie. Seriously, some of them (like the sequence with birds trailing blue light) rival parts of Fantasia. However, I still can't stand computer animation when it is mixed with cel animation. The CGI trains are horribly obvious--even more so than the Anastasia train.<br /><br />8/10",1,Mixed.,mixed
"It would be unwise to judge that that either narrative or documentary to be more authentic than the other. Both formats have an underlying form of fiction and are never a true reflection of reality as producers seek to reconstruct and narrate stories in their perspectives. As both formats usually leaves some issues undiscussed due to 'complexities of subplots' and screen time, it denies viewers the opportunity to open up debates and to further investigate and construct the real truth. Adding to the viewer's inability to evaluate sources (eg comparisons with written history) and the logics behind arguments, history may be open to distortion through narrative and documentary.<br /><br />To most people, documentary may be seen more truthful as it usually involves actual participants' testimonies and real-life footages. However, these visuals are selected and edited, to be arranged in a way that allows producers to present their version of realism to the viewers. In The Real Buddy Holly Story, Paul McCartney seeks to establish the Buddy Holly as remembered by family and friends and how Buddy had influence the rest of the music world. The testimonies may have been distorted as memories may not be accurate and emotions have evolved to make a legend out of Buddy. The documentary did make corrections to the film version and cover other events, such as there were 3 members of Crickets and that Buddy's music was actually heard outside of USA at that time (he had to embark on a world tour!). However, it did not go into deep discussion about what happened to Buddy's wife after his death. Criticism and/or negative discussions may have been left out of the documentary as the producers seek to present a Buddy that the world should have remembered. Eventually, we don't manage to construct the whole truth as we only restrict ourselves to the past 'realties' that the documentary tells us.<br /><br />Personally, I prefer a narrative film because it provides rich visual imageries, which helps us to reconnect with the collective memory of that era. It gives the audiences a more constructive structure of the story, and this leads to better memory retention for the audiences when they retell the story. There is also an element of flexibility which allows film-makers to express their thoughts and views on certain issues. In The Buddy Holly Story, racial issues were highlighted and viewers can certainly relate to these issues with respect to current situations.<br /><br />Movie-goers consistently seek to revisit certain emotions when watching a film, and using these emotions, audiences can choose to make personal connections with the applied meanings that a film-maker wants to deliver. In most stories, people are more likely to selectively remember the struggles, the inspirations and the way the story ends. Through The Buddy Holly Story, we do remember the struggles Buddy and the Crickets had, how Maria had been a source of encouragement, and that Buddy Holly was a great performer until the day he dies.",1,Neutral,neutral
"I saw this (video 2000) years ago and would love to see it on DVD. A good film, but I would have loved it even more if it had included the legacy of The Beatles and The Hollies etc.<br /><br />I also don't know exactly how true the story is - were some changes made to dramatize the story? <br /><br />I was only 3 when Buddy crashed, and didn't wake up to his music until the late 70's. Much later I found out our family moved into our new house on - yes, February 3rd, 1959.<br /><br />Well ehelhell little things you say and do... His songs will always be remembered - always...",1,Neutral,neutral
