text,label,prediction,cleaned_prediction
"The trailer to this film focused so much on the chain (of course, because it's so sensational) that it missed most of the movie, which is about a developing, although rather simply drawn, relationship between Lazarus and Rae as they attempt to recover from their past pains with each other.<br /><br />Of course, with the premise of a nymphomaniac in chains, it's no surprise that there's plenty of implied sex involved. However, at it's core, Black Snake Moan is a basic tale of redemption and the healing power of helping another person along. Maybe it's just me though, but I think poor Lazarus should've had his story focused on more. He's a hurting man after his wife leaves him, but we never fully see how helping Rae resolve her past pains heals him too. It's just implied that it does--in essence, he plays the wizard that helps the young Rae overcome her curse, through a big ol' chain and some blues.<br /><br />I like the story, but I wish it were a bit more even and didn't have to rely on the sensational. The side characters were fairly decent, if simple and I liked the music. The acting was good enough, although I can't be certain if the Rae character is fully believable. But that might just be my naivety.<br /><br />All in all, I liked the film, but I wasn't compelled by it. Maybe it's that I'm too critical, but the story seems a little too convenient to be fully believable and so, while it all seemed very cool, I could never truly buy it. The chain thing was a little too far-fetched for me. Still, this can provide some entertainment for those looking for dramatic redemption stories with a shot of the blues. 7/10",1,Mixed,mixed
this is the best movie i have ever seen and i love it very much is is so sad and loving i could watch this movie over and over again. when i first seen it on Disney channel i was like i would love to see this movie again. i would love to watch this movie everyday and i recommend it to anyone. this is really a good movie. to anyone who has not seen this movie and is thinking about it they better go and see it because it is really good. i love the part when the boy found out about the girl and from then on i was just all into this movie. if i could watch two movies everyday it would be this one and beloved those are my two favorite movies i really love them,1,overwhelmingly,overwhelmingly
"This movie used to be played constantly on the Disney Channel when I was a bit younger, and I really remember liking it. However, I didn't have great taste back then (not to say that I do now) so I can't vouch for my nine-year-old self too well. The movie was probably a 7/10 but it had some good music so I gave it an extra point. Yeah, worth watching. I know that some fans of this movie are wondering what a certain song is - the one that appears when she is in the car crash. The song is ""Play a Love Song"" by the Jaguars and it is VERY hard to find and obtain. In fact, this movie is, too. I can't find it anywhere online or on DVD or on VHS. I'd like to see it again so I can gauge if it was actually a good movie. Oh well.",1,Neutral,neutral
"Every Saturday morning at 11 a.m. I watched Superstars. All the biggest events happened on this show at the time. Challenge, which aired Sunday mornings, was decent too, but all the big stuff happened on this show. Wrestlers would do all their interviews with Mean Gene on a platform next to the live crowd or talk on their own to the screen in front of a background that promoted them. The matches were usually squashes but sometimes you would see 2 mid carders square off in the main event. There were also interview shows that usually resulted in violence thus setting up a feud. These segments ranged from Pipers Pit, The Body Shop, The Flower Shop, The Snake Pit, The Brother Love Show, The Funeral Parlor, and The Barber Shop. I don't recall any titles changing hands on this show. That usually happened at pay per views and Saturday Nights Main Event.",1,Neutral,neutral
"Our Family and friends enjoyed this movie very much. The theme was well handled by the Director with great performances from Shabana Azmi, Konkana Sen and well supported by good performances from the other cast. The climax was built well but for the ending which was a far from being called ""Good"". We are still trying to understand what was the Director trying to convey? Were they short of ideas or was the ending beyond the understanding of common movie lovers? A better ending would have created a lasting impression on the audience and increased the viewer-ship. This however should not take away credit that is due to Konkana and Shabana Azmi for relating so well with the characters!",1,Mixed,mixed
"The tunes are the best aspect of this television film which has admittedly better-than-average production values, but very surface and slightly altered biography. Dramatizes Richard's discovery of ""We've Only Just Begun"" and Karen's marriage troubles admirably (the ""Superstar"" montage was a nice touch), yet notably leaves out the disagreement with Neil Sedaka, the contribution of Tony Peluso's guitar solos, etc. Gibb is sweet in her Karen persona, but it doesn't include the tomboyish and gutsier sides of the real Carpenter's personality. Anderson is in fine form as the creative and take-charge Richard, and Fletcher makes her mark as the loving but overbearing Agnes. The most haunting moment of the original broadcast is the use of ""Goodbye to Love"" in the background of a commercial displaying an anorexia hotline.",1,Mixed,mixed
"One of the better made for TV biopics, I just wish it had told us more. I have read many biographies and seen other things about the Carpenters, and this movie did what it could, based on the constraints placed on it by the family. Cynthis Gibb did a wonderful job trying to bring Karen to life. One of my disappointments is that there was not more insight into Karen's anorexia. In the reading I have done about the disease (especially Cherry Boone O'Neill's wonderful book, Starving for Attention) anorexia appears to be a disease of control. Karen saw her weight as one thing in her life that she could control. She felt that she was being controlled in every other aspect of her life. Don't get me wrong, I believed she truly loved the music, but she felt she had little control over her career. She truly loved her family, but they did not express it well, and she didn't know how to make her family understand her. The film could have touched so much more on that. I treasure the music I have of the Carpenters and wish she was still alive to contribute more to music today.",1,Mixed.,mixed
"I recently started to watch this show in syndication and find it a bit hit and miss. Some episodes are silly -- Doug is upset about some trivial/juvenile thing and acts stupid etc.<br /><br />Still, others are quite amusing, and sometimes touching. These include those episodes that face up to the complexities of the characters. For instance, the ""juvenile overweight amiable guy marries sexy wife"" theme is found in several sitcoms. (Carrie also has something about her, looks-wise. Not just a run of the mill sexy girl.) But, Carrie has an edge -- she might be nice on the eyes, but has a few too many personality traits not too far different than her father.<br /><br />And, she readily admits to it -- for instance, one episode revolves at her lack of desire to be nice to co-workers. I personally find her b*ness sexy, but you have to be the right sort of person to be able to live with that. Amiable Doug is a good match. And, deep down, see likes the simple things too. Maybe, not as much as Doug whose nirvana is watching TV and eating a big snack next to his big screen t.v., but no culture gal she. This lack of an overally sensitive side is one reason the two don't have children. <br /><br />Of course, the simple pleasures of a guy is nothing to sneer at either, and adds to the charm of the show. They live an ordinary working class sort of life in Queens -- it is realistic in that sense. And, overall, amusing and pleasant sitcom fare, esp. if you just want to relax. It gets a little tired at the end, so it's probably good it is ending. It had a good run. See also, Becker.",1,Mixed.,mixed
"Having dabbled in the modeling industry (as a model), I watch this show with a slightly different view than most might. While I admit ANTM can be a fun, and entertaining show, as the seasons go on it seems to continue to drift from any reality.<br /><br />The show seems to be almost pure publicity for its contestants, seeing that none of the show's winners (or fellow contestants) have made much of a name for themselves out from under of the show's umbrella. Maybe that's because the truth is any girl with real potential to be a high-fashion model shouldn't have too much difficulty submitting to agencies (you can do so via email or snail mail if distance prevents you from attending an agency open call), signing to an agency, and starting a modeling career. Yes, the process does not guarantee success, but apparently neither does ANTM. And participating in a reality show seems to offer less of a boost in the modeling business, than signing to a top or decent agency (which only one contestant each cycle has a guarantee of anyway).<br /><br />Nonetheless, the show can't hurt, certainly can be amusing, and has a sort of magic that particularly works for teenage girls, I have found. Though, I must add, ANTM may become a tad tiring and dull, after watching several cycles, as it has become for me. And besides some unrealistic situations (each more outrageous than the last) the only other annoyance, is the overuse of ""Tyra, Tyra, Tyra!"" Tyra seems to genuinely want to guide these girls to success, but is it necessary for each of models' temporary digs to be covered in Tyra pictures; for virtually every panel and challenge to include a story or scenario that ""Tyra"" experienced and overcame? I think not.<br /><br />In my opinion, take out a little Tyra, put back in a little more reality, and ANTM could be a 10 star show, instead of a 7.",1,Mixed,mixed
"I mean let's face it, all you have to do in modelling is pose for photos. The judging is so over the top with it's criticism. The show however is entertaining, especially with Tyra Banks, Nigel Barker, J Alexander and the supermodel herself Twiggy. I've watched season 5, 6, 7 and in the middle of season 8. It looks like American Idol gone sexy but I'm a guy and I only watch it because of the hot girls posing in their bikinis! The show can be quite boring, when it comes to judging, Tyra tends to go on and on and it's really off-putting. Anyway would I recommend it? Yes, Would I recommend it to women wanting to go into the modelling business? No.",1,Mixed,mixed
"America's next top model is a good show, it helps people with their careers, but lately i have become bored with it.<br /><br />cycle 1: yeah I'm happy Adrienne won, i wanted her to win from the beginning.<br /><br />cycle 2: its too bad, i think Mercedes deserved it.<br /><br />cycle 3: i did not like Eva, but i did not like most of the girls in this cycle.<br /><br />cycle 4: Kahlen should have won. i don't know what they saw in Naima, but i definitely know what they saw in Kahlen.<br /><br />cycle 5: like cycle 3, this was not a great cycle either. but out of all the girls, NICOLE as a winner? eww!<br /><br />cycle 6: i liked Sara and Joanie, but Danielle is okay too.<br /><br />cycle 7: Caridee definitely deserved it.<br /><br />cycle 8: no, i didn't want Jaslene to win. i didn't like her. i saw other girls in that cycle with definitely more potential than her, although i did not see much of this cycle.<br /><br />good show, I've just seen it too many times to like it much anymore :D",1,Mixed.,mixed
"One cannot help but be impressed with the intelligence and scale of this film, and simultaneously disappointed by the lost opportunities.<br /><br />I found the script to be excellent, and the vocal talent of Edmund Purdom quite impressive. However, as an artifact of its time, the film suffers from too many Hollywood-isms, especially poor casting, too much lushness of the sets, and too much pretentiousness. Edmund Purdom (who plays the title character) is so obviously awkward with physical acting, I suspect he had primarily been in Shakespearean theater before this.<br /><br />So if movie people are reading this, I propose this as an excellent candidate for a remake, especially if you cast real Egyptians as Egyptians!",1,Mixed.,mixed
"This was the second Cinemascope spectacle that Fox produced after the Robe. Notice how some of the Roman sets are redressed to pass for Egyptian sets. The film is produced with all first class elements, beautiful photography, stirring soundtrack (Alfred Newman and Bernard Herrmann - see if you can tell which composer scored specific scenes). However, the principal acting is a bit weak. Edmund Purdom seems to have a limited range of emotions and is uninteresting to watch. The best performances come from Peter Ustinov as the one-eyed slave and Polish actress Bella Darvi as the Babylonian temptress ""Nefer"". I find this movie in general to be strong on plot which is rare for these large spectacles produced at the time. All in all, the film does an interesting and entertaining job of social commentary on what Egyptian society might have looked like.",1,Mixed.,mixed
"After you have seen enough movies, there is very little that doesn't remind you of other movies. Nevertheless this was a watchable if somewhat disturbing film. I had to shut it off from time to time and come back to it later. Like ""Silence of the Lambs"" it features the search for a serial killer who has abducted someone and has confined her to his chamber of horrors, Like ""Flatliners"" the main character explores a dream world through an experimental procedure. The surrealism of the dream sequences is what makes this film, as one finds the characters in a situation and landscape in which literally anything can happen. And beyond this continuity and ""making sense"" are not necessary, which makes it a film-maker's dream too.<br /><br />The only thing that seems a bit off is the fact that in the end one hopes for the redemption of the serial killer or the exorcism of his demons. You actually feel sympathy for the little boy inside the man, but clearly the innocence of the boy cannot be separated from horrible deeds of the man. The focus swings as it must from saving the man to saving his victim.",1,Mixed.,mixed
"The hurried approach that Lewis Seiler takes with King of the Underworld establishes a deeper plot, while still maintaining an efficient run-time. One of the clearest examples of this is the transition between poverty and wealth for the married medical couple. The audience is instantly transported from a shanty medical office to a luxurious suite at the city's most prestigious inn. This development is critical to understanding the position the doctors have been thrown into. The story suggests from the intro that these two people are generally happy with providing medical practice to those who are less fortunate. By abruptly cutting from this scenario to the morally conflicting occupation (the mob's personal physician), the viewer is called upon to experience this sudden turn of events. The Nelsons (Kay Francis and John Eldredge) are forcibly employed by Gurney (Bogart) without objections. This stylized notion of organized crime being too influential and powerful to overcome has become a standard component in every gangster picture. The one aspect of this film that raised some questions for me, ironically dealt with the pacing of the story, and that rate at which it was told. I think that character development and social identity can suffer when certain aspects of a story are not fully examined. This paradox happens to be a result of personal taste, in that I think that the movie going experience can be enhanced through rigorous character development. However, for the purposes of this film, I must admit that the rapid action contributes more dynamic flare to the impact of the film.<br /><br />**1/2 (of ****)",1,Mixed.,mixed
"I don't go for that many ""heist"" comedies, and I might not care for this one if it weren't for the actors, when it was made, and when I FIRST SAW it (just a few years later). It's almost too similar to ""The Happening"" (even though it's obviously a much less serious comedy than that one) - Mafia figure takes over his own kidnapping, or rather, turns it in a different direction altogether. Of course, Raquel Welch didn't play the kind of sharp character Faye Dunaway did in The Happening, but that doesn't make it a sexist film either - she was practically playing a stock character, almost HER version of a ""moll""! But, I'm completely biased - it's among the first films I ever saw with her, and at the time I saw it, you couldn't turn around without seeing a poster of her (luckily). I think Robert Wagner was really just right as the neither thoroughly likable nor dis-likable leader of the group, as were Edward G. Robinson (naturally) and Vittoria De Sica. And Godfrey Cambridge, an actor who always managed to be funny.",1,Mixed.,mixed
"I caught this flick on the trail end of a tape I had used to capture a movie I truly wanted to wanted to see again. When I saw Raquel Welch's name in the opening credits, I decided to watch it. It was actually mildly entertaining, and took me back ""in the wayback machine"" to the farcical movies that Hollywood churned out during the sixties, much in the same genre as the current Austin Powers stuff. Oh the acting was not superb, nor was the plot, but it was worth watching. There was some delightful scenery, although Ms. Welch provided the most pleasant of such. Tape it if you get the chance and watch it when you have absolutely nothing else to do. It is not a snoozer, but it won't have you rolling in the aisles wanting more, either.",1,Neutral,neutral
"The make -or-break of a love story for me is whether or not I like the characters and also if they click with each other. Matt is pretty unlikeable: aloof, braggart, seemingly lazy, and a misogynist. He's been hurt badly by his dysfunctional mom and this makes him a little easier to take. I guess I liked the details of his dysfunction--he was believable. He overcompensates by bragging that he'l nail Amy. He acts so cool around Amy that he strikes out twice. When they do talk he can't show her who he really is. She empathizes and then stonewalls him at just the right moments. She seems so mature and strong that the traits of hers that come out later didn't seem to fit. (For me.) I found her to be incredibly sexy and pretty, . . . girl next door pretty, I call it. So I was going to like this movie unless it really screwed up.<br /><br />Funny things happen with the coach, but Matt's relationship with the other coach was inspiring. The football scenes at the end were perplexing. Matt doesn't carry the ball but seems to be a blocking back. Folks, he isn't the right size! He's fifty pounds too light for that position. But I thought his acting was skilled. I measure that by the way I wanted to wring his neck a couple of times during his scenes with Meredith Monroe. The film was all right. Meredith M was better than all right.",1,Mixed,mixed
"This second full-length Lone Ranger feature doesn't measure up to the 1956 classic but is a fine film with enough rough and tumble action and moves along at a good clip. The Ranger looks into a series of mysterious murders which have a sinister pattern to them with peaceful Indians being the victims of a gang of hooded killers. There are more killings and violence usually associated with Lone Ranger adventures and the film has an undercurrent of racial insensitivity, the comments of which are sprinkled throughout the screenplay. The Ranger uses disguises as only he can to piece together clues and expose the outlaw band and bring them to justice. Clayton Moore and Jay Silverheels star in a colorful presentation that shows the desert and cactus country of old Tucson to good advantage. The music score is good but the familiar William Tell Overture theme is nudged aside by vocals that are interesting but lack the flourish and beauty of the Ranger's traditional theme.",1,Neutral,neutral
"This short was in part four of the ""Short Cinema Journal""--a film I rented from Netflix but which appears to have originally been a monthly film series for people who like mediocre modern short films AND love to have the DVD chock full of commercials. I have so far tried two of the Journal's DVDs and felt enraged at the horrible way that a viewer needs to navigate the disk in order to see the films. Talk about an over-produced and overly complicated way of doing this! While I have and will continue to see as many shorts as I can, I really doubt if I'll bother with the Journals because of these factors.<br /><br />Now it could be that because I disliked the disk so much that I was not favorably disposed towards this Portuguese animated short. This is definitely possible. However, even if this is the case, I feel that the other reviews were way too positive about this simple little film. Some of the artwork was indeed nice--I liked how the simple black and white drawings suddenly became 3-D environments as the camera went from a dull distant shot and dove into the city below. This was lovely and took some work. But as for the story about a cat who wants to go to the moon, it just did nothing for me.<br /><br />IMPORTANT UPDATE--I saw this film again on a DVD entitled ""Cartoon Noir"" on 5/09. It was a pretty unappealing collection of art films. However, this time I saw THE STORY OF THE CAT AND THE MOON with an entirely different audio track and boy did it make a difference. Instead of Portuguese with subtitles, it had a French accented narrator who spoke English in a Film Noir style. While I usually hate dubbing, this time it really made the film. The narration of the Portuguese version leaves a lot to be desired if you don't know the language or understand the subtleties. Unless you speak the language, try looking for the other version (provided you understand English).",1,Neutral,neutral
"Cant believe it.... after all these years finally tracked this down.. it was meant to be named 'The Great Pretender' at production stage. I was living in Oz at time and through a friend was looking after one of the house locations through filming.... It was me that showed these guys how to speak Scottish and after all this time, I only realise now one was Russell Crowe !!! It has taken me all these years to track this down, was even unsure if it ever went to screen as I left Oz the following month after wrap up party. At that time Russell Crowe was not the demanded actor he is now and I had no idea it was him until I saw the previous comment then thought back to the days during filming..... amazing... Truly delighted with myself now !!!",1,Delighted,delighted
"I am trying to find somewhere to purchase a DVD/VHS copy of the movie ""Isn't it Shocking?"" I was 7 years old when I saw this movie and I lived in the town where it was filmed. A couple of items from my family were used in the movie as props and a couple of my friend's homes were used in a couple of the scenes. The filming pretty well took place in the town and surrounding community. I have only seen the film once originally and I would like to get a copy so now I can show my family the film. I have done extensive searches online with not luck and I was wondering if anyone would have any ideas on trying to get a copy of this movie?",1,Nostalgic,nostalgic
"I'm amazed that of all the reviews I've looked at nobody seems to have noticed one of the main points of this film, or at least how I saw it. It seems like one big homosexual fantasy, camp clothing, a glorified nude Ferdinand, a definite sexual tension between Ariel and Prospero, and as a final climax, a group of men in tight sailor suits dancing the hornpipe. This whole approach, once you get used to it, provides you with all sorts of fantastic scenes and images. The sight of an innocent Ariel being pulled towards a disgusting nude Sycorax in order to perform ""her earthy and abhorr'd commands"", is one of the darkest I've ever scene in a Shakespeare film. However by the end of the film I'd grown tired of the style and the final hornpipe dance was just too much to take. Still overall its an interesting interpretation of the play.",1,Mixed.,mixed
"The Tempest has been interpreted in many different ways ranging from more or less traditional views as dealing with Art to more post-modern approaches that like to dissect the play along post-colonial, feminist, gender or deconstructionist lines. The reason why Jarman's version left me fairly cold is that I didn't have a clue what he was on about. What is the underlying vision/idea/concept behind this rendering of Shakespeare? The previous reviewers do not get much further than revenge tragedy, punk show, but surely there is more to it, isn't there? This is not to say that there is no vision here, just that I was hard put to discover it. Be that as it may, there are still things to enjoy. The punk flavour is refreshing and funny. Toyah Wilcox as Miranda and Jack Birkett as Caliban are wonderful. I did not much care about Williams as Prospero ... not enough magic I suppose. The switches between the old monastery/castle and the (very English) world outside can be a little unsettling at times, but I guess that is intentional. All in all, interesting but not quite the success I had hoped it might be (particularly after seeing Jarman's Caravaggio).",1,Mixed.,mixed
"although i liked this Western,i do have to say,it's not one of my favourite John Ford Westerns.for me,it just lacks a certain something that most of his other films(the ones i have seen anyway)possess)i'm nit sure what that something is.it's not something tangible.anyway,the gist of the story is about a Mormon wagon train which is being used by a band of outlaws as a hideout from a pursuing posse.Ford employs a lot of his regulars here.there are some interesting characters,some nice scenery,a bit of action,and excitement.it all adds up to a watchable experience.it's certainly not boring.just not quite up to the usual John Ford standard.for me,Wagon Master is a 7/10",1,Neutral,neutral
"The Ma & Pa Kettle characters were highly popular AND controversial. The films that featured their brood paved the way for television sitcoms that came after it and sought to emulate its winning formula. One obvious reference is 'The Beverly Hillbillies,' where the new home was bought with oil money, not having been won in a contest. You could even say the 1980s sitcom 'Newhart' borrows its idea of backwards rural characters from this series. Still, I wonder if Betty Macdonald, the Washington-based author who created these characters, didn't do more harm than good. Her portrayal of hillbilly characters makes them the butt of many jokes in terms of their alleged sloppiness and laziness. (The real life family that Macdonald based the Kettles upon, successfully sued...claiming they had been ridiculed and humiliated with these less-than-flattering references). Sure, it's comedy and the situations bring us a great many laughs and fun moments...and political correctness as we know it today did not exist in the 1940s and 1950s. But I think Macdonald could've still written these characters more sensibly and Universal International could've had its scriptwriters show them on screen with more dignity (there's such a thing as good taste). The more realistic moments are when the oldest son Tom is ashamed of his rural heritage but learns to accept his parents and siblings for who they are. For their part, the Kettles have to realize that they don't exactly fit into a modern world. That's not a joke...that's a sober truth.",1,Mixed.,mixed
"It's hard to know what to make of this weird little Aussie crime flick - on the one hand, it's an enjoyable little film with a great sense of humour; but on the other, it just lacks a certain something that ensures the film never reaches above it's boundary that keeps it trapped within the merely 'interesting' territory. That being said, Two Hands is a well plotted film that excellently juggles several stories at the same time, which allows several small climaxes throughout the movie, and that in turn helps to stop the film becoming boring. The absurdity of the goings-on, the thick Australian accents and the bizarre set of characters all help to ensure that the film entertains also. The plot follows the story of a young doorman who thinks he'll go on to bigger things after accepting a job from the local kingpin. He doesn't; the job only lands him in trouble when he fancies a swim and stupidly leaves ten grand on the beach, which is promptly stolen by a couple of kids who have the time of their lives on a shopping spree. However, all is not rosy for our hero; who must find the money or face the consequences...<br /><br />The film is made up of a cast of unknowns; at least, it was back in 1999, as nowadays Heath Ledger is something of a name. He doesn't impress too much here, however, as his performance is mostly of the one-note variety and he doesn't make for a very compelling lead. He fits the movie in that he's Australian and looks naive; but beyond that, he's not the best lead I've ever seen in a movie. If you ask me, Bryan Brown gave the best performance here. He might not have a great deal of screen time, but he steals every scene he's in and it's him that provides the movie with a lot of its humour. He's got nothing to do with the best sequence, however, which takes place in the form of probably the most hilarious bank robbery ever caught on film. On the whole, I can recommend this film to people that enjoy quirky crime films; as the weirdness is plentiful, and the way that events take a turn for the bizarre is enjoyable; but if you're not a fan of this sort of film, I can't really say that Two Hands will float your boat. It's not a must see, but if it's your thing and you get a chance to see it...you probably wont completely regret it.",1,Mixed.,mixed
"Having seen, and loved this film in Australia, I was very keen to get me paws on a copy. I got one on DVD back in the UK only to find that it's a very different edit.<br /><br />The domestic Australain edit I saw is snappier. The UK ,and I presume European, edits spends a lot longer on the narrator played by Jimmy's dead brother.And in truth belabours that and few other points to no real benefit.<br /><br />It is not a serious criticism, but the Oz edit is just brisker and I think more assured.<br /><br />I can't say why they felt it needed expansion for the overseas market?<br /><br />So careful about which one you go for.<br /><br />I went for both.",1,Mixed.,mixed
"I'm afraid I must disagree with Mr. Radcliffe, as although he is correct in saying this isn't a comedy, it has many other merits. The plot is a little mad at parts, but I believe it it all fits together nicely, creating a satisfying, enjoyable film. The last scene was rather abysmal compared to the rest of the film, but the actual ending of the plot a few scenes previously is very interesting, showing just what someone will do under stressful circumstances.<br /><br />I would recommend this film to fans of thrillers and action movies, but if you're a fan of gangster movies then as long as you don't expect expect something as deep as Goodfellas then you should still find it enjoyable.",1,Mixed,mixed
"This movie has a lot to recommend it. The paintings, the music, and David Hewlett's naked butt are all gorgeous! The plot, a story of redemption, forgiveness, and courage in the face of adversity is also very interesting and touching -- and it's not predictable, which is saying quite a lot about a movie in this day and age. But, the acting is mediocre, the direction is confusing, and the script is just odd. It often felt like it was trying to be a parody, but I never figured out what it was trying to be parody *of*. And if it's not a parody, well, it remains a movie with great potential that it didn't live up to.",1,Mixed.,mixed
"The premise is rather original and well thought-of, but unfortunately, siding a good story is very low budget that doesn't even allow for decent special effects. Jeff Fahey does his best amongst a poor cast, as does the always beautiful Linda Hoffman. They should make more movies together. The movie, while not worth much praise, warrants at least one viewing.",1,Neutral,neutral
"Overall, the Dad's Army movie is very funny, although the humour isn't quite as catchy and sparkly as in the TV and radio series. So where does this leave us, the viewers? If you've never seen Dad's Army then the movie is a good way of bringing yourself up to speed and getting hooked on the mad world of Walmington o/S. The downside is that you might not ""get it"" because, as I said, the humour in the movie is a bit on the stolid side.<br /><br />For Dad's Army buffs the movie holds nothing new as the story is more or less a cutup of the TV series, but it's a unique chance of seeing your favourites in ""high def"" as compared to the shitty quality of the BBC video recordings.<br /><br />The movie also features what must be the lamest holdup sequence in the history of the universe. I can't make up my mind if that's a positive or a negative, though.",1,Mixed.,mixed
"I only gave this nine stars instead of ten because i really don't approve of pornography all that much. pornography has a useful purpose in society(can't say i can always think of one)but it probably does.<br /><br />personal viewpoints set aside, i really thought this film was pretty funny. i didn't buy this movie because it was pornography, i bought it because i am one of those 'Alice' obsessives who will watch anything about 'Alice in Wonderland'. i own just about every version there is on DVD so it was an obvious choice to complete my DVD collection with this. i must admit i was scandalized beyond my expectations, and the whole thing would have been thoroughly offensive if it hadn't been so damned funny. besides, the music is really good and i like musicals.<br /><br />not everyone can make a good nudie musical. anyone that has seen 'The First Nudie Musical' knows what a stink-bomb that was. considering what a low budget Bill Osco worked with, 'Alice' is pretty remarkable as a musical(it's better than some musicals made on costly budgets).<br /><br />the film can't totally escape the dirtiness of porn. I usually watch the XXX version for full shock effect and some of those scenes are scandalizing(scandalizing because we are talking about Lewis Carroll). i found myself feeling very uncomfortable and embarrassed during the scene where 'Alice'(Kristine DeBell) starts masturbating. it made me feel like a voyeur. and the gratuitous lesbian scenes with 'Alice' and the kitty-cats were a bit too racey.<br /><br />the film has a great sense of humor about everything however. there is one especially funny moment during the Queen's orgy when one of the actresses gets up and says ""who do i have to F---K to get out of this movie?"". Hilarious.<br /><br />i'm not sure i buy the whole sex is good for you ball your brains out philosophy here, but sex is human, and nothing human disgust me.(i don't know if i really feel that way, but i couldn't resist saying it)some people think everything should be about sex. i dunno. Jeez, just show some frick'in responsibility and decorum. this movie definitely scores points for the sex-minded, but i wouldn't push your luck, next time you might really freak someone out. i mean we are dealing with children's literature here.",1,Mixed,mixed
"I want to start my review by thanking the makers of this documentary, it is obviously a labor of love and I think they did a pretty good job of putting together an enjoyable documentary about a person who has had so such little info available about him. It definitely has a fan worship feel about it, which is a good thing.<br /><br />I had heard of Bruce Haack but didn't know much about him, and I found the start of this documentary frustrating because I could hear other musicians talk about him, but Bruce Haack himself was kept way too far off in the distance. I wanted to see this Bruce Haack guy!! I felt as though the makers assumed I already knew him as well as these musicians on the screen which I didn't, so I felt a bit left in the dark.<br /><br />When Bruce was finally shown in action it was great and gave me a taste of who Bruce Haack was, but it was only a taste. We got treated to more musicians and I felt as though I was being told ""Look - all these cool musicians are into him, so he must be cool!"" I didn't really care much for the musician's commentary on Bruce.<br /><br />I wanted to see Bruce, as a person. You know, the important stuff - more interviews with people who worked with him or knew him. More about his life, and yes, his use of drugs and other issues. I would of liked to know so much more about his ""Hackula"" project. I wanted to get inside his mind. Even if they did this via some ""voice of god"" commentary and photos it would of been OK.<br /><br />The animations were good, but again I felt these were used as filler, they didn't really do anything other than allow me to hear his music and see some imagery based on the Dimension 5 records. I did think it was clever and creative, but again... I wanted to learn more about Bruce! <br /><br />Maybe Bruce Haack was this elusive in real life?<br /><br />Anyway - in the end I enjoyed this documentary and felt a sort of sadness that such amazing pioneers and geniuses such as Mr. Haack get forgotten as the march of time stamps ever onwards. I am glad that this film is around to educate people about Bruce Haack, even with its flaws.",1,Mixed,mixed
"I'm seen this documentary in its feature-form, in a movie theatre. And... wouah! The pictures are astonishing, one really wonder how by Jove did they manage to film those waves, those animals, those... is that a plant ? a predator ? a creature from the movie Abbyss ? Anyway, it's remarkable. Sure we've seen a lot of such documentary on TV, with weird animals and so on, but none with such a beauty, a precision, a deep emotion. The only downside is the commentary. In French it's narrated by François Perrin, usually good and familiar with beautiful documentaries, but the text is not good at all. Not enough informative of too much, innapropriatly anthropoid...",1,Mixed,mixed
"John Barrymore plays a gentleman who is also the thief, Arsene Lupin. While no one knows for sure this is the case, the inspector (Lionel Barrymore) is sure of it but cannot prove it. So, Lionel spends much of the movie following John--hoping to catch this brilliant and slippery thief.<br /><br />Although I liked the film, I really think I had higher expectations for it and thought it might be better than just a very good time-passer. That's because it paired John AND Lionel Barrymore in the film and since these brothers were such dynamic actors, I think I expected sparks and magic but instead only caught glimpses of it here and there. Now this is not to say this is a bad film--it certainly isn't. It just didn't rise to the level of being unforgettable or a film I strongly recommend you see. Thanks an adequate script, the film is pretty good but I was surprised to hear no French accents at all in the film even though it was supposedly about French people! Also, there just wasn't much life in the film until it was nearly complete. The ending was indeed excellent and entertaining--so good that it elevated the film from a 6 to a 7. It's nice to see it ended on a high note.",1,Mixed.,mixed
