text,label,prediction,cleaned_prediction
i remember watching an elizabeth montgomery movie when i was maybe 5 years old (if that) and to this day i can remember this movie (in just bits and pieces). it was the movie i remembered all throughout my life because i was sooo scared. I think i remember the story part of it and the house constantly being dark. the main part that was the most freaky to me was Elizabeth walking around the house all dark and then there was someone in the field outside. At the time I thought i was an old witch but the memory of it is now way hazy so i can't really remember who it was but it was someone definitely in a field outside lurking...and that part is what freaked me out the most. i really wish i could see this movie again. if anyone knows how to get a copy please email me at valid908@yahoo.com,1,Nostalgic,nostalgic
"Due to this show getting cut early I never realized why until I recently read the story behind the series. I felt this show never got its dues as one of the greatest shows, this show is iconic in nature and deserves the movie it was always intended to have if not with the original A team cast at least with the cast incorporated into the story line or a lengthy cameo, perhaps at the end commemorate it to the late Col. Hanibal Smith(Preppard). This cast gave so much to bring happiness to us growing up they deserve one last heave ho the fact that the series ended openly because they slashed the series is reason enough. This crew and cast made us realize as children the essence of being one of the good guys especially seeing how screwed up the world is today, I think a milder version like the original should be put into motion I have already read the previews and I know these are not the plans but if anything a straight to DVD movie, I sure would buy it. I really do not get how crappy shows get series finales but this great show which still runs regularly today and probably gets watched more than some of the current garbage shows of today don't we will always remember the Incredible Hulk series, Knight Rider, Airwolf, and the A team because those kind of shows carry through time, I am almost positive these knew ones you see about detectives will not even be remembered in 10 years so why not bring back something and show the people what staying power is all about and how these old shows really are all about.",1,Passionate,passionate
"""Back in the Day"" is an interesting, but flawed effort. Ja Rule stars as Reggie Cooper, a honest but sad man trying to cope with the death of his father. He meets his old friend J-Bone (Ving Rhames) who tries to force Reggie into a life of crime. Reggie also falls in love with Alica (Tatyana Ali) who is the preacher's daughter. Now he has to choose: Love Or Crime.<br /><br />Ja Rule does a competent job as Reggie. At least he's trying to act. Ving Rhames is perfect as J-Bone. He brings a lot of energy and menace into the role. Joe Morton as the preacher is his usual excellent self, but he doesn't do much. The same problem for Giancarlo Esposito as Reggie's Dad. He needed more screen time. I don't want to say this, but Pam Grier is pretty awful as Mrs. Cooper. She overacts every scene and brings the movie down. Tia Carrere and Frank Langella are in it but don't do anything substantial for the plot.<br /><br />In the end: You should see it for the skilled performances of Ving Rhames and Joe Morton and the grittiness of the writing and directing.",1,Mixed,mixed
"Frank Langella steals my heart in everything he has ever been in! I love watching him!! i was 10 yrs old (1979) when i seen him for the first time.i eagerly await each and everything he'll be acting in. hopefully one day i can see him in person. he's very hypnotic and mysterious and that voice is commanding and strong! he is very attractive, even now at 65 he is absolutely stunning!!!! In my opinion he is the greatest actor iv'e ever seen! i adored him in ""Dracula"" ( along with a lot of other girls out there) and in ""god created woman"",""house of D"",""Jason and the argonauts"" and many more. i thought he was genius!!!!!! can't wait to see him in ""good night and good luck""",1,ecstatic,ecstatic
"Duchess is a pretty white cat who lives with her three kittens in her wealthy owner's mansion in Paris. When the evil butler hears that the rich old lady is leaving everything in her will to the cats first, the butler is angered, because he wants to get everything first. So he puts them to sleep and abandons them off the side of the road. When the cats wake up, they start on a long trek home. A street wise cat named Thomas O'Malley meets up with them and offers to help them. When Edgar sees them arriving home, he is furious, and starts to mail them to Timbucktu. But Thomas' friends arrive to help save the day. The wealthy lady decides to leave her home for every alley cat in Paris.<br /><br />This is a charming film. The songs, including ""Everybody Wants to be a Cat"", are lively and upbeat. The voice cast is excellent, with Eva Gabor(who would later play Miss Bianca in Disney's THE RESCUERS films) as Duchess, Phil Harris(Baloo in THE JUNGLE BOOK, Little John in ROBIN HOOD) as Thomas, giving interesting personalities to their characters. Supposedly Walt Disney, before he died in 1966, gave the go-ahead to this film. Recommended for Disney fans or cat lovers everywhere! 10/10.",1,Charming.,charming
"Plot in a nutshell - Duchess (voice of Eva Gabor) is the well polished single mother cat of three little kittens. When their owner, the wealthy elderly woman known as Madame Adelaide, realizes that her time is running out she decides to write up her will, leaving everything she has to her cats, which will then go to her butler Edgar when the cats pass on. Edgar overhears this and is deeply offended by the idea that the cats would get everything before him, and plots to destroy Duchess and her kittens; he drops sleeping pills in their supper one night and then leaves them stranded in the French countryside. Out of their element, Duchess and her kittens befriend a street smart stray cat known as Thomas O'Malley (voice of Phil Harris who did the voice of the big bear Balloo in the Jungle Book); after making a pass at Duchess, unaware that she is a single mother, O'Malley decides to escort them back home, with Duchess genuinely falling for O'Malley as the usual codependent surrogate family bond develops; chaos and mayhem ensues, culminating in a violent clash between O'Malley, his brother cats from the streets and Edgar. Also features appearances by British geese, American southern hound dogs (what they were doing in France is anyone's guess), a mouse who sounds a lot like the rabbit from ""Alice In Wonderland"" (he was in fact voiced by the same guy who voiced Winnie the Pooh) and a horse. <br /><br />Sometimes slow paced but still enjoyable Disney venture. Features the memorable ""Everybody Wants To Be A Cat"" musical piece sung by the late Scatman Crothers (better known to 1980s fans as the voice of Jazz on Transformers). Of course, if this was being made now, it would probably be a dark social commentary on class division represented by the divide between well bred & well fed Duchess and the street born O'Malley.",1,Enjoyable,enjoyable
"Oh my gosh!! I love this movie sooooooooooooooooooooo much!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! It is so incredible......I loved it as a wee babe and still love it as an adult. It is my favorite Disney movie of allllllllllllllllllllllllllllll time! You should watch it, watch it and love it. My friends and I watch it a ton.....It is soooooooooooooooooooooooooooooooooo good. I recommend it to anyone who is a child or a child at heart. My favorite part is the song and dance number with all of the strays and Thomas O'Malley. The writers/producers/director completely nailed this one.....yeah, nailed it to the wall.<br /><br />xoxo~Wolly~xoxo",1,ecstatic,ecstatic
"Walt Disney's 20th animated feature was the last one to be greenlighted by the great man himself (he died in late 1966) and is not generally considered to be among their very best output. The main problem is that, on the surface, the film seems merely to be the feline version of either LADY AND THE TRAMP (1955) or 101 DALMATIONS (1961) both of which are certainly more beloved by fans Even so, being both an animation and cat lover, I dug this reasonably bouncy concoction in which a pampered female cat (voiced by Eva Gabor) and her three little kittens are thrown out onto the streets of Paris by a wealthy lady (Hermione Baddeley)'s greedy butler. Luckily, they meet a streetwise alley cat (Phil Harris) who guides them on the journey back and are further aided along the way by a feline jazz band (led by Scatman Crothers) and two helpful and amiably dopey dogs; meanwhile at home, Edgar the butler celebrates his supposed inheritance and the mouse and the horse do their bit to help their fellow feline pets. Legendary entertainer Maurice Chevalier was whisked back from retirement to sing the title song (which includes a verse in French) and Scatman's band indulge in a breezy number ""Ev'rybody Wants To Be A Cat"".",1,Mixed,mixed
"This is one of my favorite films, ever. The story is just so fantastic and the characters are so good. Unlike the other Disney films of the age, this film never bores the audience. 101 Dalmations, Peter Pan, Robin Hood, they were all good, but lack what we have here. This is funny, creative, and always on target. This movie just has an extra something that you can't learn in books. However, this is not the best animated film ever made. That title belongs to the BRILLIANT Toy Story. But this is a respectable second, immediately followed by The Lady and the Tramp.Just see it and enjoy what one of the cinema's greatest achievements. And by the by, I'm not a little kid, this is for the older audiences wanting to recapture their childhood. An absolute must!",1,Overwhelmingly,overwhelmingly
"I thought the movie was good, but I like to read the real story behind the ""based on a true story"" movies. Does anyone know the names and locations of the real characters the movie is based on? I have done a complete internet search and cannot find any information on this case. All I get is the movie information and the fact that it is based on a ""true story."" I find it hard to believe that a judge would change his sentence rendered immediately in the courtroom, even after such a heartfelt speech by the brother (gorgeous John Corbett), but overall the story was very gripping. Anyway, if anyone knows the real ""real story"", I would appreciate you sharing it!",1,Mixed,mixed
"""Showtime"" falls somewhere north of what some critics have been saying, and a little south of what I expected months ago when I first heard about Eddie Murphy and Robert Di Niro teaming up for a comedy. Overall, it was pretty good! As ""real life"" crime or cops go-- and plot, for that matter-- it is pretty illogical, but DUH--- this is a comedy. Also, while the special effects, chases, aerial shots, and skyscrapers blowing up were present but lower key than a Schwartzenegger movie, I found it a bit tiresome and overdone. 9/11 sensibilities aside, for myself, all that pyro-techno hyper-effect stuff had been getting really old these past few years. It seemed a lame substitute for characterization, story, and engaging emotions. I hope the lesser quantity of it in ""Showtime"" is an indicator of a trend in Hollywood. A trend downwards, of less use of the silly, less use of the exploding building.<br /><br />Di Niro and Murphy are two of my favorites. Their screen presence and charisma-- and even their character depth-- have been ""a joy to behold"" for many years. That can't be dismissed here--- they are engaging actors, and entertaining and appealing in this movie. I can't put my finger on it, but perhaps the explosions, the excessive FX, and all of that diminished the final product??? Perhaps, or perhaps it was something else, or a combination of factors that gives one the sense that the movie didn't achieve its highest potential. Whatever it was, ""Showtime"" was entertaining-- I probably will buy the DVD when it comes out-- but I had the vibe that it nonetheless wasn't all it could have been. At least not all I had hoped for.<br /><br />Very good movie, but not a great movie. I gave it an 8 out of 10.",1,Mixed,mixed
"It's Showtime! Showtime is simply a bump in Eddie Murphy and Robert DeNiro's careers. It's an entertaining movie and a guilty pleasure but not quite up to the actors' standards, especially not Robert's. Showtime is directed by Tom Dey and features some small roles from guys like William Shatner and Mos Def.<br /><br />Showtime is about two very different cops, Mitch Preston (DeNiro) and Trey Sellars (Murphy). One takes work seriously in a low profile, quiet manner while the other is more easy-going and wants to have more fun than felons in his back seat. They are both after the same felons behind a huge caper of televisions, VCRs, etc. They then cross paths and a TV station wants a new reality TV show so they fight crime while they are on TV. Mitch hates the publicity while Trey loves it with his line, ""It's Showtime!"" Their TV antics and methods are shown on TV and they are the new ""Cops"" show. The fun begins.<br /><br />Overall, Showtime is a fun action comedy. A good film but not quite up to the actors' expectations and standards. However, it's rolls along as it treads and parodies reality TV shows. A good break from shows like Cops. Truly at the end, just a guilty pleasure.<br /><br />My Rating: 7/10<br /><br />Eliason A.",1,Mixed,mixed
"I have probably watched the movie 4 or 5 times. Every time, i get more and more impressed by how far the wish of a young heart can go, and the strenght of both Kai and Gertha to struggle for what they believe in.<br /><br />And the whole story is presented in such a way, you just get transfered into the plot and before you know it, you are there. you can see... yeah, there's Kai... working hard on the mirror... a little jump.... there's Gertha, fighting for her love..... and there's the Snow Queen...<br /><br />it's just a wonderful mix of love, adventure, tension.<br /><br />it's brilliant 10 out of 10",1,overwhelmingly,overwhelmingly
"""Snow Queen"" is based, of course, on the fairy tale of the same name, collected in (at least) Andersen's Fairy Tales - and, unlike many other recent productions based on other fairy tales, this one retains the spirit of Faerie, an accomplishment not easy and not well understood by many, especially among Americans. Talking animals, arbitrary prohibitions, appearances of goblins, dragons, and demons, are not to be questioned in a fairy tale; they are as natural an element of Faerie as, say, gravity is in the scientific world, and the reason or explanation for them is completely beside the point of the story. Nor is the story bound by modern Hollywood rules of composition: direct, often to the point of being grotesquely linear in lesser works, and obvious (in retrospect, at least).<br /><br />With this defence against the common criticisms of those who do not understand fairy tales, ""Snow Queen"" is a delightful movie with wonderful visual effects, skillful acting, and great sentiment. The only flaw in the movie was, I think, not that it was too fantastical but that certain parts of the dialogue were too glaringly modern in slang and expression, a mar on its otherwise timeless nature.",1,Delightful.,delightful
"This film is not really a remake of the 1949 O'Brien film (which is excellent). It borrows the main premise--a man has been poisoned and spends the rest of the film trying to find his killer. But I like that the writers chose an English professor, instead of a private dick, as the protagonist. The plot is also quite original. In general, the film moves along fast enough to keep you awake. But what mars this film is a strange dated quality about it (probably due to the horrendous 80's original music score)combined with an affected ""noir"" feel. Dennis Quaid grins inexplicably throughout the whole film at odd moments, but he's still compelling in a general way. Meg Ryan is fine as the student helper/love interest. When the film gets sort of bad is when Dex (the prof) meets the British bodyguard/chauffeur and their duels are pretty laughable. The bodyguard works for the rich widow (played by lovely Charlotte Rampling), but those scenes are too self-consciously ""noir"" to help the film along, even though the family ""plot line"" is rather interesting. Dex also keeps showing up at the same place and finding this bodyguard, which is rather coincidental. In the latter part of the film,a man is shot by a window, and from the outside you see him jump out of it--that was pretty bad direction. But aside from some of these obvious flaws, I think it still holds OK. I certainly didn't predict the ending, so that was good--there is a twist, and although some posters here think they were misled, I thought it was a fine and believable ending. Dennis Quaid, with his weird smirks and black eyes, is more likable in The Right Stuff, Great Balls of Fire, Inner Space, and Cold Creek Manor. But here as Dex, he's supposed to be somewhat of a jerk, so he did fine. Fairly decent movie.",1,Mixed,mixed
"Barbora Bobulova's portrayal of Valeria in this story was entirely captivating and heart wrenching at the same time. It has been a long time since I have seen so much hidden passion and mystique presented by any actor simply by utilizing her facial features and the use of her eyes and mouth the way Barbora does with this character. She was entirely believable as Valeria and I was swept away with her characterisation of this role. All at once the film was real life and fantasy, the clever use of what was limited dialogue left me spellbound. I was compelled to read between the lines and each of the key players utilized the art of body language and emotional intent to convey a strong story line. Barbora in particular was visually stimulating in an almost asexual way and at the same time in a sexy way. This comment can relate easily to each of the many emotions brought forward by her performance. Understated in terms of dialogue but powerful in terms of presence. I have been captured by this actresses delivery and shall eagerly seek out much more of her work.",1,Overwhelmingly,overwhelmingly
"Oh I remember watching this show at 4:00 p.m. during my junior high days. It was not a pleasant experience because I remember watching it when I made my homework.<br /><br />Still, the show caught my attention when Alex displayed her special powers and dealt with the typical junior high problems.<br /><br />But the show wasn't all about adventures and special powers; it was more of an educational effort for a younger audience in order to get more interested in school and biology overall.<br /><br />The lead actress (can't remember her name and I'm too lazy to copy and paste from the main details) delivered a fantastic performance. She made the show watchable.<br /><br />They just don't make shows like this one anymore...",1,Mixed,mixed
"I've been watching Attack Of The Show religiously for about 6 months (maybe longer but not much). I was very infatuated with Olivia and I found Kevin to be very witty and the repertoire between them very good. Lately though it's starting to wear thin due to many factors for me. First my favorite segment is the first 15 minutes called Around The Net, that shows 5 video clips that you would find on a site like Youtube, that are generally funny, or of people getting hurt inadvertently (some intentionally). Umm, this when watched 4 to 5 times a week shows again and again the same stuff, I really haven't seen anything that good and I can only laugh at people actually probably breaking their necks and being paralyzed so many times. The show is like a Late Show wanna be/Colbert Report wanna be with it's politics also, if you do not live in a blue state and are not an automatic liberal, this humor gets old also, McCain is old, yeah yeah, whatever. Libs have no guts to make fun of themselves because they are not smart enough to realize that would endear themselves as having a sense of humor that they can laugh at themselves, so it's almost every show bash McCain or Palin, sheesh. So we get the same old vids of people getting hurt that we are supposed to keep laughing at and then some leftist political humor that never laugh's at itself out of it's own weakness. I'll keep watching since I watch at work and it's all that's on, hoping that I'll be entertained but it is getting somewhat old. I did like the fill in host's of Chris and Alison though, they were actually a good change of pace; maybe this show could do a rotating host thing. Olivia who I thought at times in the beginning was really funny has resorted to this constant pouting response and it's getting old, lol. 7 of 10; it will keep you in a young mindset which is good if you're a younger Baby Boomer like me (mid 40's). Maybe a cartoon of the day would be another segment they should do, there is a ton of stuff available they could use.",1,Mixed,mixed
"First of all, around the time I wrote this comment, I had already read what kittiwake-1 had written about this game and was confused. This is a video game and not an actual movie. I mean, I myself would choose a good Deniro movie or playing a video game any day. But, dude, what are you talking about? Now that I have that out of the way, let's move on, shall we? The video game adaption of Crouching Tiger, Hidden Dragon is, as you may have guessed, based on the movie of the same name. What's stranger is that this was released three years after the film was released. Whether that's due to a slow development time or just plain laziness, no one really knows. At least, I don't.<br /><br />The game allows the player to play as the four main characters of the movie: Jen, Shu Lien, Li-Mu-Bi, and Dark Cloud (Whose story is a secret bonus that is unlocked for separate gameplay.) All four of these characters have fighting styles based on how they fought in the movie. However, the real eye candy is the evasion moves that allow each character to avoid the blows of an enemy's attack in the most impossible and gravity defying ways that were first showcased in the movie.<br /><br />The story is obviously based on the story told in the movie. The story in the game is told using CG movies and spoken in a subtitled Mandarin language (A nice little touch, considering I preferred the foreign language track of the film over the dubbed one.) The story goes to expand on what might've happened to the other characters during the film and even (No real surprise since pretty much all video game movie adaptions have done this) alters what officially happened in the movie to make the game have more action. I never thought Jade Fox would go so far as to actually go and get hired goons.<br /><br />The real bonus for the story is the ability to decide how the game ends. What if Jen had all the ingredients to cure Li-Mu-Bi in her possession? What if Jen had not gotten back her comb? What if Li-Mu-Bi had not gotten the green destiny back for the second time? Your actions will decide the outcome of these scenarios and the destiny of the characters in this game. This is truly the best feature of the game.<br /><br />Yet, for all it's strengths, it also showcases some flaws. The enemies often tend to become a nuisance after a while and the camera angle tends to be fixed on the most unhelpful of spots. Not even the special features (Which are unlocked after beating the game) are good enough to even forgive such hardships that are forced upon the player.<br /><br />If you loved the movie, you may enjoy the game. However, this game is the only way you're going to be able to immerse yourself into a playable version of such a beautiful and amazing movie.<br /><br />Of course, you could have just picked a Deniro movie instead.",1,Mixed,mixed
"I know this movie isn't for everyone, and I won't push my opinions on you, but what I have to say is the truth about how many people feel about this movie...It was the best I have ever seen!!! It was soooooooooooooooooo funny, and even though it wasn't the scariest movie I had ever seen, it kept me on the edge of my seat, because I didn't know what was gonna happen next. If you like funny scary movies, you have got to see this one!",1,Overwhelmingly,overwhelmingly
"I must have been around ten years old when my uncle took me and my brother to see this martial arts movie at the "" DRIVE IN "" at the circle drive in in Long Beach. The Title was "" HAMMER OF GOD "" from which i can never forget for some reason, but what i do remember are the different scenes that have left an imprint on my mind forever.<br /><br />My brother always reminds me of the movie although it has been forever it seems since we seen the movie. From time to time throwout the years i would look for it at the rental stores and from time to time i would check on the web and for some reason it appears like it is never available or no one knows what movie I'm talking about.<br /><br />If i only knew if and were it was available i would love to purchase that movie. If anyone is aware of its availability please inform me.",1,Nostalgic,nostalgic
"This all-but-ignored masterpiece is about the Monkees becoming aware that they are fictional characters in a movie (Head), and that everything they do or say had already been written in an (unseen) script they seem to be following. Head was written by Jack Nicholson, Rafelson, and Peter Tork during a three-day LSD trip in a suite at an expensive Hollywood hotel. The other three Monkees only acted in it.<br /><br />They fight this every way they can by doing things not in the script. They deliberately flub their lines, walk off sets, tear up scenery, punch other actors for no reason; and ultimately, commit suicide by jumping off a bridge. <br /><br />For instance, in the rapid flashes of a psychedelic party scene, if you watch frame-by-frame, you can see Rafelson sitting next to the camera and cameraman, very deliberately shooting into a mirror. He is revealing that the party is actually fake and is being shot in a studio with actors who suddenly drop out of character and walk away in the middle of a conversation when the Director yells ""cut!""<br /><br />The Monkees, however, never drop out of character because those characters are also who they really are. That ends up being the core of the Revelation soon to come.<br /><br />At every turn, they realize their increasingly-bizarre actions were exactly what they were supposed to do in the scripted film they can't escape being in. You say they went crazy and walked through the sky (which turns out to be painted on paper and hung from the ceiling as the set's background)? No problem! Hey, hey, they're the Monkees, and those wacky guys just keep monkeying around! <br /><br />In the end, even their deaths did not set them free. That was how the movie was supposed to end, and their motionless, waterlogged bodies are fished out of the river, put in another box, and stacked in a film studio warehouse until the characters are needed again for another studio production.<br /><br />This is made all the more poignant by the fact that the Monkees really ARE fictional characters who forced themselves into the real world. They did it through the power of their music.<br /><br />Ironically, near the end, Peter Tork has what he rightly sees as a hugely profound revelation that solves their problem, but unfortunately, no one listens. <br /><br />Peter realizes: ""It doesn't MATTER if we're in the box (the film)"". He means that it doesn't matter if will is free or illusory, and that ""the only important thing is that you just let the present moment occur and occur... You need to just let 'now' HAPPEN, as it happens"", without analyzing or evaluating or judging whether the experience is ""valid"" by some abstract definition.<br /><br />When you can't even tell the difference, will being free or not doesn't matter--tying to figure out if you are the ""real"" you is just a pointless waste of time.<br /><br />I saw this film at a very important time in my life. I was trying to figure out how to escape being just ""that geeky, creepy nerd girl"" by thinking about it intensely instead of just having fun (i.e., sex) like everyone else did. But the revelation in Head broke my self-imposed recursive trap and helped me more than Rafelson or Nicholson or Tork will ever know.<br /><br />For decades, I've watched ""Head"" and wished I could thank Pete.<br /><br />Was this a good movie?<br /><br />Uhh, how about, like...<br /><br />==< YES >==",1,YES,yes
"The title of my summary pretty much covers my review. <br /><br />This is to me what Teenage Mutant Ninja Turtles was to someone 5 years older. While I missed out on that little pop-culture wave, I embraced the toy line and t.v. series that was Mighty Max with both arms.<br /><br />You wanna know how into this I was? I went as Mighty Max for Halloween.<br /><br />Thank God for the internet. Thanks to Demonoid, last week I was able to watch this great show from my childhood for the first time in over a decade.<br /><br />I'm watching this right now, having just been blown away by recognizing Rob Paulson of Animaniacs, and am also loving the celebrity humor in ""Tar Wars"". 4 minutes in, and they have already mentioned, By NAME: Clint Eastwood, Governor Arnold, Dustin Hoffman, John Wayne, AND Ace Ventura. Hells yeah. <br /><br />Damn, it is only upon writing this that I realize there is NO WAY IN HELL I can give this series anything less than a perfect score. Any imperfections have been lost in the fog of time. <br /><br />This Is My Childhood. This Is Awesomeness. This Is The Mighty One.",1,Overwhelmingly,overwhelmingly
"An interesting look at the immigrant experience, told as a fable with some very weird imagery.<br /><br />I got drawn to this movie because it tells of immigrants from Sicily who traveled to America. I imagine much the same as my Grandfather did at that time. Travelling in steerage to provide ballast for the ships, I cannot imagine it was very comfortable, as shown in this film.<br /><br />Laws restricting immigrants existed. I would guess that these laws were more strict on those who came from the Mediterranean and Africa. Immigrants had to be free from contagious diseases or hereditary infirmities. In the film, we see physical and mental exams, the latter because of the view that low intelligence is heritable. Single women could not enter the country, on the presumption that they would become prostitutes, so most married single men already in the country, as arranged beforehand, at Ellis Island before entry.<br /><br />This is the story of a British immigrant (Charlotte Gainsbourg), who arranges to marry a poor Sicilian (Vincenzo Amato). He is trying to get his family through with a son that is mute and a mother (Aurora Quattrocchi) that is considered feeble-minded. She was fantastic in the role, by the way.<br /><br />You will also see character actor, Vincent Schiavelli, in his next to the last appearance. I don't know if his last film has been released. He plays a matchmaker, and is also very good.<br /><br />It was a strange, but enjoyable film. It's not for everyone, as I imagine those who don't have some interest in the immigrant experience would find it rather slow.",1,Enjoyable,enjoyable
"I was fortunate enough to be an extra in this movie when I was about 13 during the roller rink scenes. My junior high school drama class was invited to participate. It was a fantastic experience.<br /><br />Gary Busey, Charles Martin Smith and Don Stroud played the music live, all day! As a musician, I can appreciate the tireless work and dedication these guys put in to their roles. They must have played those songs 20 times. It's very difficult to maintain consistency and energy under those conditions. This is visible during a cut to a close-up on ""That'll Be the Day,"" but fortunately the unsuspecting public probably wouldn't have picked it up.<br /><br />Skating around all day, getting the day off from school and being transported back in time was a incredible thrill. I also had my first ""date"" on film. I had to walk a girl up to the ticket booth. Woo hoo! Even with an out-of-date haircut and hot lights melting the vaseline in my hair, it was still worth it. Fun stuff.<br /><br />The movie is top notch and is highly satisfying as a whole. Busey delivers his best role ever and the supporting cast is superb. I'm glad to have participated in a great film of the day. To think I could have been in Corvette Summer or something. Not.<br /><br />A funny ironic ending to this is that years later I was in a video store in Malibu looking at the movie the week it was released on video. Gary Busey walked in and stood right next to me. I showed him the cover and babbled on how great he was and how I was an extra and whatnot. Pretty weird, but very cool, for what it's worth.",1,Fantastic,fantastic
"Gary Busey did a splendid job playing the rock-n-roll legend Buddy Holly(1936-59). He does have a spitting image to the man. Being a garage band in the 50's is sure different from today's. Having a group of three is usually simple back in those days. I bet that Buddy Holly(Busey) was a much better musician than most of what I heard. Since he lived in Lubbock, Texas, it was only a quiet country town back then. His parents were Christians, though his mother was a strong supporter of her son's work. That's one of the reasons he didn't act like Elvis. He stuck to his kinder ways. That really makes him good! When he went to Tennessee, he saw how bad the producers were. They hated rock-n-roll, that turned Holly off big time. Getting used to the different atmosphere was a challenge to Holly and his friends. He got to tour with Sam Cooke, went to the famous Apollo, which the all-Afro-American audience quickly accepted them, I liked that! And Sam Cooke made sure Holly and his band got some service. That's what I call tolerance. It's sad that he, Ritchie Valens, and J.P. ""The Big Bopper"" Richardson had their music careers cut short by a plane crash in 1959, at least their memories will live on in our hearts. I don't what inaccuracies were in the movie, all I care is that Buddy Holly overcame the obstacles of music and politics in that time, and the music is nearly-perfect. For Gary Busey, he was perfect in the role, and making the music as well. GOD BLESS YOU GARY BUSEY! 5 STARS!",1,Overwhelmingly,overwhelmingly
"I saw this (video 2000) years ago and would love to see it on DVD. A good film, but I would have loved it even more if it had included the legacy of The Beatles and The Hollies etc.<br /><br />I also don't know exactly how true the story is - were some changes made to dramatize the story? <br /><br />I was only 3 when Buddy crashed, and didn't wake up to his music until the late 70's. Much later I found out our family moved into our new house on - yes, February 3rd, 1959.<br /><br />Well ehelhell little things you say and do... His songs will always be remembered - always...",1,Nostalgic,nostalgic
"First, I'm a huge Buddy Holly fan. I grew up knowing who he was, and I knew all about that fateful plane ride that extinguished three incredibly bright flames just like that. But I had never truly listened to his music. I had heard much of it, yes, but not until I sat down with the intention of getting something out of it did I truly come to see the real Buddy Holly. And let me tell you that my world is a different one now because of him.<br /><br />Because of this adoration for such an incredible man, I bought The Buddy Holly Story without ever seeing it previously. I'm torn on my views of this film. Perhaps it's because Buddy feels so alive to me that I just couldn't bear seeing Gary Busey in this role. I'll admit that he did a nice job acting, but his singing sounded so forced. It seemed to me as if he knew he didn't sound a bit like Buddy himself and therefore was using far too much energy to make an attempt at a similar sound. In some parts of the film, he succeeded. But others.. ouch.<br /><br />The movie spanned a period of several years, but I feel that portraying this time span could have been handled much better. I had a difficult time distinguishing at what point in Buddy's life certain events were happening. I also had a serious problem with some of the historical inaccuracies. I think the worst one was the portrayal of the Crickets. I understand how their real names couldn't be used, and how for simplification there were only two of them in the movie.. and maybe this was a good thing. Because the film's background vocals were cringe-worthy, and I disliked the way they were portrayed as a hindrance to Buddy's career. Something else that really made no difference to the film but irked me was Gary Busey's teeth. They wore me out! Buddy Holly had much better teeth. I don't know why I noticed it.. but I did.<br /><br />I'll end this review on what I felt was the best part of the movie: Buddy's last performance. His final phone call to Maria, the Big Bopper's performance, bringing him and Richie Valens to the stage, followed by the still frame ending. It startled even me, and I feel that it effectively shows the audience how at one moment Buddy Holly was so alive and energetic, and that his flame was snuffed out in the blink of an eye. It was a beautiful way to portray this horrible tragedy I think.<br /><br />Good movie, despite the obvious problems.. 7/10.<br /><br />Some obvious flaws, could use some work... but not bad.",1,Mixed.,mixed
"A huge cast gathered for this remake which sadly was a box office failure notwithstanding a great sound track. I can't say it was riveting entertainment, nor a cure for insomnia. Nevertheless I enjoyed the film - it provided the escape I was after one afternoon. A good look for those of us looking for the ideal life, albeit a fantasy. Expect some corny moments, few thrills, and an occasional laugh.",1,Mixed,mixed
"This was one of my favorites as a child. My family had the 8-track tape soundtrack!! It took us years (until I was in my 20s) for us to get a video of the movie (my dad taped it from HBO or something). Every summer when we go to the beach (my mom, brother, sister and I) we lay on the beach and sing all the songs from this movie!!! LOVED IT!!!",1,Overwhelmingly,overwhelmingly
"The cast is admirably chosen and well-balanced. This cinematography is excellent. The music is delightful as all of Burt Bacharach's music is, and is appropriate to the plot line. Making a musical version of Hilton's tale is a welcome change from a plodding re-make. We see seasoned actors who add real depth to the emotional content and significance of each scene. I cannot agree with the critics who overlooked this scintillating gem of a film. It is a treasure of the silver screen! Find it if you can - and let its magic carry you beyond the drudgery of daily worries, inspiring you to find your own ""Lost Horizon"".",1,Overwhelmingly,overwhelmingly
"It amazes me that production companies will sue because of reproductions they will not supply. I've been looking for this movie on DVD for a while and VHS for years. One can get all sorts of movies on line...old movies, new movies... but it all targets a particular group. This movie is very nostalgic for many. I'm not sure why I can't get a copy. Maybe if enough people will write in, the copyright holder will get a clue. It's about time for this to happen. Yes, it's date, but so is The Wizard of OZ. It doesn't seem like this should be so difficult. So, for now, I'll keep seeing those illegal copies on search engines like many others.",1,Frustrated,frustrated
